day_type,time_per_hour,code_x,Distance_x,TOTAL_VOLUME,station_id,Direction,StopSequence
WEEKDAY,14,94079,0.6,111,S207,1,14
WEEKDAY,14,94069,0.3,210,S207,1,15
WEEKDAY,14,94059,0.4,1498,S212,1,16
WEEKDAY,14,94049,0.2,220,S212,1,17
WEEKDAY,14,94089,0.3,188,S212,1,18
WEEKDAY,14,94039,0.4,1013,S212,1,19
WEEKDAY,14,94029,0.2,415,S212,1,20
WEEKDAY,14,94019,0.4,344,S212,1,21
WEEKDAY,14,93099,0.5,391,S212,1,22
WEEKDAY,14,93089,0.3,585,S212,1,23
WEEKDAY,14,93079,0.3,814,S212,1,24
WEEKDAY,14,93069,0.4,975,S113,1,25
WEEKDAY,14,93059,0.3,374,S113,1,26
WEEKDAY,14,92159,0.3,1206,S113,1,27
WEEKDAY,14,92149,0.3,613,S113,1,28
WEEKDAY,14,92139,0.5,521,S113,1,29
WEEKDAY,14,92129,0.5,1425,S113,1,30
WEEKDAY,14,92119,0.2,2405,S113,1,31
WEEKDAY,14,92109,0.3,556,S113,1,32
WEEKDAY,14,92099,0.5,921,S78,1,33
WEEKDAY,14,92161,0.4,838,S78,1,34
WEEKDAY,14,82071,0.8,3014,S78,1,35
WEEKDAY,14,81199,0.3,699,S78,1,36
WEEKDAY,14,81189,0.5,5247,S78,1,37
WEEKDAY,14,81179,0.6,991,S78,1,38
WEEKDAY,14,80141,0.7,1090,S214,1,39
WEEKDAY,14,80219,1.4,130,S119,1,40
WEEKDAY,14,80169,0.7,656,S119,1,41
WEEKDAY,14,80159,0.5,1034,S119,1,42
WEEKDAY,14,5649,0.3,554,S222,1,48
WEEKDAY,14,14061,0.5,234,S222,1,49
WEEKDAY,14,14071,0.4,47,S222,1,50
WEEKDAY,14,14081,0.4,26,S222,1,51
WEEKDAY,14,14101,0.8,58,S60,1,52
WEEKDAY,14,14141,0.3,9402,S60,1,53
WEEKDAY,14,14121,0.4,2746,S226,1,54
WEEKDAY,14,14131,0.5,1458,S226,1,55
WEEKDAY,14,14151,0.4,689,S226,1,56
WEEKDAY,14,14161,0.4,1654,S226,1,57
WEEKDAY,14,14171,0.7,196,S226,1,58
WEEKDAY,14,15141,0.3,254,S226,1,59
WEEKDAY,14,15151,0.2,514,S226,1,60
WEEKDAY,14,15161,0.5,556,S226,1,61
WEEKDAY,14,15191,0.3,927,S226,1,62
WEEKDAY,14,15201,0.6,146,S226,1,63
WEEKDAY,14,15221,0.3,844,S71,1,64
WEEKDAY,14,16201,0.3,176,S71,1,65
WEEKDAY,14,16011,0.5,2170,S71,1,66
WEEKDAY,14,16021,0.3,167,S71,1,67
WEEKDAY,14,16031,0.2,623,S71,1,68
WEEKDAY,14,16041,0.3,543,S71,1,69
WEEKDAY,14,16051,0.2,215,S203,1,70
WEEKDAY,14,16061,0.2,1053,S203,1,71
WEEKDAY,14,16071,0.3,341,S203,1,72
WEEKDAY,14,16081,0.5,459,S203,1,73
WEEKDAY,14,16009,0.4,1521,S203,2,1
WEEKDAY,14,16089,0.3,663,S203,2,2
WEEKDAY,14,16079,0.3,314,S203,2,3
WEEKDAY,14,16069,0.3,1398,S203,2,4
WEEKDAY,14,16059,0.2,259,S203,2,5
WEEKDAY,14,16049,0.2,363,S71,2,6
WEEKDAY,14,16039,0.3,738,S71,2,7
WEEKDAY,14,16029,0.5,87,S71,2,8
WEEKDAY,14,16019,0.2,2356,S71,2,9
WEEKDAY,14,16209,0.3,125,S71,2,10
WEEKDAY,14,15229,0.2,727,S71,2,11
WEEKDAY,14,15219,0.4,275,S71,2,12
WEEKDAY,14,15209,0.3,320,S226,2,13
WEEKDAY,14,15199,0.5,633,S226,2,14
WEEKDAY,14,15169,0.2,723,S226,2,15
WEEKDAY,14,15159,0.3,464,S226,2,16
WEEKDAY,14,15149,0.4,318,S226,2,17
WEEKDAY,14,14189,0.3,362,S226,2,18
WEEKDAY,14,14179,0.4,365,S226,2,19
WEEKDAY,14,14169,0.5,2097,S226,2,20
WEEKDAY,14,14159,0.4,753,S226,2,21
WEEKDAY,14,14139,0.5,960,S226,2,22
WEEKDAY,14,14129,0.3,6065,S60,2,23
WEEKDAY,14,14119,0.7,3868,S60,2,24
WEEKDAY,14,14109,0.4,97,S60,2,25
WEEKDAY,14,14089,0.8,23,S222,2,26
WEEKDAY,14,14069,0.6,154,S222,2,27
WEEKDAY,14,5641,0.4,547,S222,2,28
WEEKDAY,14,80151,0.7,752,S119,2,35
WEEKDAY,14,80161,1.6,647,S119,2,36
WEEKDAY,14,80211,0.6,167,S119,2,37
WEEKDAY,14,80149,0.6,1104,S214,2,38
WEEKDAY,14,81171,0.5,1794,S78,2,39
WEEKDAY,14,81181,0.4,4421,S78,2,40
WEEKDAY,14,81191,0.5,101,S78,2,41
WEEKDAY,14,82079,0.5,1707,S78,2,42
WEEKDAY,14,92169,0.5,1186,S78,2,43
WEEKDAY,14,92091,0.3,433,S78,2,44
WEEKDAY,14,92101,0.2,1315,S113,2,45
WEEKDAY,14,92111,0.5,2520,S113,2,46
WEEKDAY,14,92121,0.5,1656,S113,2,47
WEEKDAY,14,92131,0.4,603,S113,2,48
WEEKDAY,14,92141,0.2,595,S113,2,49
WEEKDAY,14,92151,0.3,1389,S113,2,50
WEEKDAY,14,93051,0.4,349,S113,2,51
WEEKDAY,14,93061,0.4,1283,S113,2,52
WEEKDAY,14,93071,0.4,899,S212,2,53
WEEKDAY,14,93081,0.3,534,S212,2,54
WEEKDAY,14,93091,0.4,262,S212,2,55
WEEKDAY,14,94011,0.4,694,S212,2,56
WEEKDAY,14,94021,0.3,587,S212,2,57
WEEKDAY,14,94031,0.4,1579,S212,2,58
WEEKDAY,14,94041,0.4,337,S212,2,59
WEEKDAY,14,94051,0.5,1907,S212,2,60
WEEKDAY,14,94061,0.5,425,S207,2,61
WEEKDAY,14,94071,0.4,370,S207,2,62
WEEKDAY,14,85021,0.4,1683,S207,2,63
WEEKDAY,14,85031,0.2,502,S207,2,64
WEEKDAY,14,85041,0.4,2298,S207,2,65
WEEKDAY,14,85051,0.3,241,S207,2,66
WEEKDAY,14,85061,0.2,1297,S84,2,67
WEEKDAY,14,85081,0.3,353,S84,2,68
WEEKDAY,14,85071,0.4,386,S84,2,69
WEEKDAY,14,96101,0.4,1841,S84,2,70
WEEKDAY,14,96281,1.3,2691,S84,2,71
WEEKDAY,14,76061,0.5,3692,S84,2,72
WEEKDAY,14,76051,0.6,6275,S84,2,73
WEEKDAY,15,75009,0.6,52873,S84,1,1
WEEKDAY,15,76059,0.5,4308,S84,1,2
WEEKDAY,15,76069,1.2,3060,S84,1,3
WEEKDAY,15,96289,0.4,2258,S84,1,4
WEEKDAY,15,96109,0.6,773,S84,1,5
WEEKDAY,15,85079,0.2,449,S84,1,6
WEEKDAY,15,85089,0.3,208,S84,1,7
WEEKDAY,15,85069,0.3,1119,S84,1,8
WEEKDAY,15,85059,0.4,134,S207,1,9
WEEKDAY,15,85049,0.3,791,S207,1,10
WEEKDAY,15,85039,0.2,377,S207,1,11
WEEKDAY,15,85029,0.2,328,S207,1,12
WEEKDAY,15,85019,0.3,1086,S207,1,13
WEEKDAY,15,94079,0.6,124,S207,1,14
WEEKDAY,15,94069,0.3,268,S207,1,15
WEEKDAY,15,94059,0.4,1956,S212,1,16
WEEKDAY,15,94049,0.2,237,S212,1,17
WEEKDAY,15,94089,0.3,247,S212,1,18
WEEKDAY,15,94039,0.4,1212,S212,1,19
WEEKDAY,15,94029,0.2,540,S212,1,20
WEEKDAY,15,94019,0.4,426,S212,1,21
WEEKDAY,15,93099,0.5,462,S212,1,22
WEEKDAY,15,93089,0.3,698,S212,1,23
WEEKDAY,15,93079,0.3,751,S212,1,24
WEEKDAY,15,93069,0.4,1033,S113,1,25
WEEKDAY,15,93059,0.3,324,S113,1,26
WEEKDAY,15,92159,0.3,1113,S113,1,27
WEEKDAY,15,92149,0.3,589,S113,1,28
WEEKDAY,15,92139,0.5,508,S113,1,29
WEEKDAY,15,92129,0.5,1218,S113,1,30
WEEKDAY,15,92119,0.2,2219,S113,1,31
WEEKDAY,15,92109,0.3,503,S113,1,32
WEEKDAY,15,92099,0.5,832,S78,1,33
WEEKDAY,15,92161,0.4,851,S78,1,34
WEEKDAY,15,82071,0.8,3588,S78,1,35
WEEKDAY,15,81199,0.3,495,S78,1,36
WEEKDAY,15,81189,0.5,5055,S78,1,37
WEEKDAY,15,81179,0.6,983,S78,1,38
WEEKDAY,15,80141,0.7,1177,S214,1,39
WEEKDAY,15,80219,1.4,169,S119,1,40
WEEKDAY,15,80169,0.7,526,S119,1,41
WEEKDAY,15,80159,0.5,1025,S119,1,42
WEEKDAY,15,5649,0.3,453,S222,1,48
WEEKDAY,15,14061,0.5,191,S222,1,49
WEEKDAY,15,14071,0.4,37,S222,1,50
WEEKDAY,15,14081,0.4,45,S222,1,51
WEEKDAY,15,14101,0.8,84,S60,1,52
WEEKDAY,15,14141,0.3,8715,S60,1,53
WEEKDAY,15,14121,0.4,2896,S226,1,54
WEEKDAY,15,14131,0.5,1640,S226,1,55
WEEKDAY,15,14151,0.4,740,S226,1,56
WEEKDAY,15,14161,0.4,1836,S226,1,57
WEEKDAY,15,14171,0.7,192,S226,1,58
WEEKDAY,15,15141,0.3,323,S226,1,59
WEEKDAY,15,15151,0.2,382,S226,1,60
WEEKDAY,15,15161,0.5,488,S226,1,61
WEEKDAY,15,15191,0.3,1226,S226,1,62
WEEKDAY,15,15201,0.6,141,S226,1,63
WEEKDAY,15,15221,0.3,860,S71,1,64
WEEKDAY,15,16201,0.3,161,S71,1,65
WEEKDAY,15,16011,0.5,2674,S71,1,66
WEEKDAY,15,16021,0.3,84,S71,1,67
WEEKDAY,15,16031,0.2,484,S71,1,68
WEEKDAY,15,16041,0.3,523,S71,1,69
WEEKDAY,15,16051,0.2,217,S203,1,70
WEEKDAY,15,16061,0.2,977,S203,1,71
WEEKDAY,15,16071,0.3,268,S203,1,72
WEEKDAY,15,16081,0.5,433,S203,1,73
WEEKDAY,15,16009,0.4,1951,S203,2,1
WEEKDAY,15,16089,0.3,625,S203,2,2
WEEKDAY,15,16079,0.3,455,S203,2,3
WEEKDAY,15,16069,0.3,1284,S203,2,4
WEEKDAY,15,16059,0.2,188,S203,2,5
WEEKDAY,15,16049,0.2,420,S71,2,6
WEEKDAY,15,16039,0.3,886,S71,2,7
WEEKDAY,15,16029,0.5,82,S71,2,8
WEEKDAY,15,16019,0.2,2228,S71,2,9
WEEKDAY,15,16209,0.3,177,S71,2,10
WEEKDAY,15,15229,0.2,829,S71,2,11
WEEKDAY,15,15219,0.4,331,S71,2,12
WEEKDAY,15,15209,0.3,322,S226,2,13
WEEKDAY,15,15199,0.5,752,S226,2,14
WEEKDAY,15,15169,0.2,927,S226,2,15
WEEKDAY,15,15159,0.3,667,S226,2,16
WEEKDAY,15,15149,0.4,519,S226,2,17
WEEKDAY,15,14189,0.3,452,S226,2,18
WEEKDAY,15,14179,0.4,398,S226,2,19
WEEKDAY,15,14169,0.5,2003,S226,2,20
WEEKDAY,15,14159,0.4,1300,S226,2,21
WEEKDAY,15,14139,0.5,1095,S226,2,22
WEEKDAY,15,14129,0.3,6739,S60,2,23
WEEKDAY,15,14119,0.7,4175,S60,2,24
WEEKDAY,15,14109,0.4,97,S60,2,25
WEEKDAY,15,14089,0.8,29,S222,2,26
WEEKDAY,15,14069,0.6,164,S222,2,27
WEEKDAY,15,5641,0.4,770,S222,2,28
WEEKDAY,15,80151,0.7,1020,S119,2,35
WEEKDAY,15,80161,1.6,611,S119,2,36
WEEKDAY,15,80211,0.6,300,S119,2,37
WEEKDAY,15,80149,0.6,1430,S214,2,38
WEEKDAY,15,81171,0.5,1887,S78,2,39
WEEKDAY,15,81181,0.4,4639,S78,2,40
WEEKDAY,15,81191,0.5,164,S78,2,41
WEEKDAY,15,82079,0.5,1397,S78,2,42
WEEKDAY,15,92169,0.5,1104,S78,2,43
WEEKDAY,15,92091,0.3,531,S78,2,44
WEEKDAY,15,92101,0.2,1405,S113,2,45
WEEKDAY,15,92111,0.5,2221,S113,2,46
WEEKDAY,15,92121,0.5,1367,S113,2,47
WEEKDAY,15,92131,0.4,675,S113,2,48
WEEKDAY,15,92141,0.2,708,S113,2,49
WEEKDAY,15,92151,0.3,1322,S113,2,50
WEEKDAY,15,93051,0.4,320,S113,2,51
WEEKDAY,15,93061,0.4,1502,S113,2,52
WEEKDAY,15,93071,0.4,961,S212,2,53
WEEKDAY,15,93081,0.3,447,S212,2,54
WEEKDAY,15,93091,0.4,347,S212,2,55
WEEKDAY,15,94011,0.4,634,S212,2,56
WEEKDAY,15,94021,0.3,692,S212,2,57
WEEKDAY,15,94031,0.4,1876,S212,2,58
WEEKDAY,15,94041,0.4,358,S212,2,59
WEEKDAY,15,94051,0.5,1530,S212,2,60
WEEKDAY,15,94061,0.5,334,S207,2,61
WEEKDAY,15,94071,0.4,383,S207,2,62
WEEKDAY,15,85021,0.4,1077,S207,2,63
WEEKDAY,15,85031,0.2,429,S207,2,64
WEEKDAY,15,85041,0.4,2148,S207,2,65
WEEKDAY,15,85051,0.3,211,S207,2,66
WEEKDAY,15,85061,0.2,1189,S84,2,67
WEEKDAY,15,85081,0.3,330,S84,2,68
WEEKDAY,15,85071,0.4,312,S84,2,69
WEEKDAY,15,96101,0.4,2999,S84,2,70
WEEKDAY,15,96281,1.3,3740,S84,2,71
WEEKDAY,15,76061,0.5,4991,S84,2,72
WEEKDAY,15,76051,0.6,6833,S84,2,73
WEEKDAY,16,75009,0.6,58890,S84,1,1
WEEKDAY,16,76059,0.5,4488,S84,1,2
WEEKDAY,16,76069,1.2,2770,S84,1,3
WEEKDAY,16,96289,0.4,2306,S84,1,4
WEEKDAY,16,96109,0.6,1104,S84,1,5
WEEKDAY,16,85079,0.2,849,S84,1,6
WEEKDAY,16,85089,0.3,170,S84,1,7
WEEKDAY,16,85069,0.3,1047,S84,1,8
WEEKDAY,16,85059,0.4,178,S207,1,9
WEEKDAY,16,85049,0.3,501,S207,1,10
WEEKDAY,16,85039,0.2,383,S207,1,11
WEEKDAY,16,85029,0.2,314,S207,1,12
WEEKDAY,16,85019,0.3,1266,S207,1,13
WEEKDAY,16,94079,0.6,289,S207,1,14
WEEKDAY,16,94069,0.3,269,S207,1,15
WEEKDAY,16,94059,0.4,1904,S212,1,16
WEEKDAY,16,94049,0.2,266,S212,1,17
WEEKDAY,16,94089,0.3,309,S212,1,18
WEEKDAY,16,94039,0.4,1491,S212,1,19
WEEKDAY,16,94029,0.2,587,S212,1,20
WEEKDAY,16,94019,0.4,471,S212,1,21
WEEKDAY,16,93099,0.5,483,S212,1,22
WEEKDAY,16,93089,0.3,757,S212,1,23
WEEKDAY,16,93079,0.3,871,S212,1,24
WEEKDAY,16,93069,0.4,1065,S113,1,25
WEEKDAY,16,93059,0.3,388,S113,1,26
WEEKDAY,16,92159,0.3,1270,S113,1,27
WEEKDAY,16,92149,0.3,654,S113,1,28
WEEKDAY,16,92139,0.5,543,S113,1,29
WEEKDAY,16,92129,0.5,1370,S113,1,30
WEEKDAY,16,92119,0.2,2712,S113,1,31
WEEKDAY,16,92109,0.3,1071,S113,1,32
WEEKDAY,16,92099,0.5,977,S78,1,33
WEEKDAY,16,92161,0.4,1101,S78,1,34
WEEKDAY,16,82071,0.8,1636,S78,1,35
WEEKDAY,16,81199,0.3,275,S78,1,36
WEEKDAY,16,81189,0.5,5026,S78,1,37
WEEKDAY,16,81179,0.6,1079,S78,1,38
WEEKDAY,16,80141,0.7,1255,S214,1,39
WEEKDAY,16,80219,1.4,248,S119,1,40
WEEKDAY,16,80169,0.7,570,S119,1,41
WEEKDAY,16,80159,0.5,1185,S119,1,42
WEEKDAY,16,5649,0.3,598,S222,1,48
WEEKDAY,16,14061,0.5,242,S222,1,49
WEEKDAY,16,14071,0.4,103,S222,1,50
WEEKDAY,16,14081,0.4,22,S222,1,51
WEEKDAY,16,14101,0.8,81,S60,1,52
WEEKDAY,16,14141,0.3,9378,S60,1,53
WEEKDAY,16,14121,0.4,3310,S226,1,54
WEEKDAY,16,14131,0.5,1890,S226,1,55
WEEKDAY,16,14151,0.4,809,S226,1,56
WEEKDAY,16,14161,0.4,2023,S226,1,57
WEEKDAY,16,14171,0.7,207,S226,1,58
WEEKDAY,16,15141,0.3,352,S226,1,59
WEEKDAY,16,15151,0.2,1088,S226,1,60
WEEKDAY,16,15161,0.5,838,S226,1,61
WEEKDAY,16,15191,0.3,1562,S226,1,62
WEEKDAY,16,15201,0.6,132,S226,1,63
WEEKDAY,16,15221,0.3,881,S71,1,64
WEEKDAY,16,16201,0.3,268,S71,1,65
WEEKDAY,16,16011,0.5,2576,S71,1,66
WEEKDAY,16,16021,0.3,146,S71,1,67
WEEKDAY,16,16031,0.2,444,S71,1,68
WEEKDAY,16,16041,0.3,777,S71,1,69
WEEKDAY,16,16051,0.2,244,S203,1,70
WEEKDAY,16,16061,0.2,1579,S203,1,71
WEEKDAY,16,16071,0.3,367,S203,1,72
WEEKDAY,16,16081,0.5,534,S203,1,73
WEEKDAY,16,16009,0.4,1926,S203,2,1
WEEKDAY,16,16089,0.3,639,S203,2,2
WEEKDAY,16,16079,0.3,300,S203,2,3
WEEKDAY,16,16069,0.3,1778,S203,2,4
WEEKDAY,16,16059,0.2,202,S203,2,5
WEEKDAY,16,16049,0.2,933,S71,2,6
WEEKDAY,16,16039,0.3,1107,S71,2,7
WEEKDAY,16,16029,0.5,207,S71,2,8
WEEKDAY,16,16019,0.2,3159,S71,2,9
WEEKDAY,16,16209,0.3,275,S71,2,10
WEEKDAY,16,15229,0.2,823,S71,2,11
WEEKDAY,16,15219,0.4,430,S71,2,12
WEEKDAY,16,15209,0.3,346,S226,2,13
WEEKDAY,16,15199,0.5,769,S226,2,14
WEEKDAY,16,15169,0.2,1556,S226,2,15
WEEKDAY,16,15159,0.3,1549,S226,2,16
WEEKDAY,16,15149,0.4,777,S226,2,17
WEEKDAY,16,14189,0.3,580,S226,2,18
WEEKDAY,16,14179,0.4,401,S226,2,19
WEEKDAY,16,14169,0.5,2186,S226,2,20
WEEKDAY,16,14159,0.4,1127,S226,2,21
WEEKDAY,16,14139,0.5,1157,S226,2,22
WEEKDAY,16,14129,0.3,8226,S60,2,23
WEEKDAY,16,14119,0.7,4565,S60,2,24
WEEKDAY,16,14109,0.4,122,S60,2,25
WEEKDAY,16,14089,0.8,18,S222,2,26
WEEKDAY,16,14069,0.6,178,S222,2,27
WEEKDAY,16,5641,0.4,873,S222,2,28
WEEKDAY,16,80151,0.7,1119,S119,2,35
WEEKDAY,16,80161,1.6,661,S119,2,36
WEEKDAY,16,80211,0.6,382,S119,2,37
WEEKDAY,16,80149,0.6,1652,S214,2,38
WEEKDAY,16,81171,0.5,2157,S78,2,39
WEEKDAY,16,81181,0.4,4638,S78,2,40
WEEKDAY,16,81191,0.5,119,S78,2,41
WEEKDAY,16,82079,0.5,1519,S78,2,42
WEEKDAY,16,92169,0.5,1256,S78,2,43
WEEKDAY,16,92091,0.3,622,S78,2,44
WEEKDAY,16,92101,0.2,1562,S113,2,45
WEEKDAY,16,92111,0.5,2448,S113,2,46
WEEKDAY,16,92121,0.5,1518,S113,2,47
WEEKDAY,16,92131,0.4,717,S113,2,48
WEEKDAY,16,92141,0.2,798,S113,2,49
WEEKDAY,16,92151,0.3,1434,S113,2,50
WEEKDAY,16,93051,0.4,354,S113,2,51
WEEKDAY,16,93061,0.4,1924,S113,2,52
WEEKDAY,16,93071,0.4,1051,S212,2,53
WEEKDAY,16,93081,0.3,635,S212,2,54
WEEKDAY,16,93091,0.4,430,S212,2,55
WEEKDAY,16,94011,0.4,792,S212,2,56
WEEKDAY,16,94021,0.3,767,S212,2,57
WEEKDAY,16,94031,0.4,2450,S212,2,58
WEEKDAY,16,94041,0.4,402,S212,2,59
WEEKDAY,16,94051,0.5,1867,S212,2,60
WEEKDAY,16,94061,0.5,457,S207,2,61
WEEKDAY,16,94071,0.4,345,S207,2,62
WEEKDAY,16,85021,0.4,1168,S207,2,63
WEEKDAY,16,85031,0.2,328,S207,2,64
WEEKDAY,16,85041,0.4,1611,S207,2,65
WEEKDAY,16,85051,0.3,217,S207,2,66
WEEKDAY,16,85061,0.2,1165,S84,2,67
WEEKDAY,16,85081,0.3,302,S84,2,68
WEEKDAY,16,85071,0.4,226,S84,2,69
WEEKDAY,16,96101,0.4,3582,S84,2,70
WEEKDAY,16,96281,1.3,3934,S84,2,71
WEEKDAY,16,76061,0.5,5242,S84,2,72
WEEKDAY,16,76051,0.6,7046,S84,2,73
WEEKDAY,17,75009,0.6,74589,S84,1,1
WEEKDAY,17,76059,0.5,6671,S84,1,2
WEEKDAY,17,76069,1.2,3337,S84,1,3
WEEKDAY,17,96289,0.4,3308,S84,1,4
WEEKDAY,17,96109,0.6,1209,S84,1,5
WEEKDAY,17,85079,0.2,2109,S84,1,6
WEEKDAY,17,85089,0.3,418,S84,1,7
WEEKDAY,17,85069,0.3,1404,S84,1,8
WEEKDAY,17,85059,0.4,190,S207,1,9
WEEKDAY,17,85049,0.3,948,S207,1,10
WEEKDAY,17,85039,0.2,455,S207,1,11
WEEKDAY,17,85029,0.2,267,S207,1,12
WEEKDAY,17,85019,0.3,1353,S207,1,13
WEEKDAY,17,94079,0.6,217,S207,1,14
WEEKDAY,17,94069,0.3,473,S207,1,15
WEEKDAY,17,94059,0.4,3657,S212,1,16
WEEKDAY,17,94049,0.2,364,S212,1,17
WEEKDAY,17,94089,0.3,300,S212,1,18
WEEKDAY,17,94039,0.4,1697,S212,1,19
WEEKDAY,17,94029,0.2,647,S212,1,20
WEEKDAY,17,94019,0.4,695,S212,1,21
WEEKDAY,17,93099,0.5,571,S212,1,22
WEEKDAY,17,93089,0.3,999,S212,1,23
WEEKDAY,17,93079,0.3,800,S212,1,24
WEEKDAY,17,93069,0.4,1229,S113,1,25
WEEKDAY,17,93059,0.3,504,S113,1,26
WEEKDAY,17,92159,0.3,1156,S113,1,27
WEEKDAY,17,92149,0.3,924,S113,1,28
WEEKDAY,17,92139,0.5,593,S113,1,29
WEEKDAY,17,92129,0.5,1666,S113,1,30
WEEKDAY,17,92119,0.2,3319,S113,1,31
WEEKDAY,17,92109,0.3,959,S113,1,32
WEEKDAY,17,92099,0.5,1237,S78,1,33
WEEKDAY,17,92161,0.4,1855,S78,1,34
WEEKDAY,17,82071,0.8,3144,S78,1,35
WEEKDAY,17,81199,0.3,285,S78,1,36
WEEKDAY,17,81189,0.5,6861,S78,1,37
WEEKDAY,17,81179,0.6,1223,S78,1,38
WEEKDAY,17,80141,0.7,1410,S214,1,39
WEEKDAY,17,80219,1.4,450,S119,1,40
WEEKDAY,17,80169,0.7,704,S119,1,41
WEEKDAY,17,80159,0.5,1837,S119,1,42
WEEKDAY,17,5649,0.3,1456,S222,1,48
WEEKDAY,17,14061,0.5,569,S222,1,49
WEEKDAY,17,14071,0.4,251,S222,1,50
WEEKDAY,17,14081,0.4,27,S222,1,51
WEEKDAY,17,14101,0.8,224,S60,1,52
WEEKDAY,17,14141,0.3,12992,S60,1,53
WEEKDAY,17,14121,0.4,4471,S226,1,54
WEEKDAY,17,14131,0.5,2500,S226,1,55
WEEKDAY,17,14151,0.4,979,S226,1,56
WEEKDAY,17,14161,0.4,3365,S226,1,57
WEEKDAY,17,14171,0.7,343,S226,1,58
WEEKDAY,17,15141,0.3,807,S226,1,59
WEEKDAY,17,15151,0.2,2684,S226,1,60
WEEKDAY,17,15161,0.5,2490,S226,1,61
WEEKDAY,17,15191,0.3,3587,S226,1,62
WEEKDAY,17,15201,0.6,194,S226,1,63
WEEKDAY,17,15221,0.3,1267,S71,1,64
WEEKDAY,17,16201,0.3,246,S71,1,65
WEEKDAY,17,16011,0.5,3410,S71,1,66
WEEKDAY,17,16021,0.3,234,S71,1,67
WEEKDAY,17,16031,0.2,482,S71,1,68
WEEKDAY,17,16041,0.3,1381,S71,1,69
WEEKDAY,17,16051,0.2,319,S203,1,70
WEEKDAY,17,16061,0.2,2611,S203,1,71
WEEKDAY,17,16071,0.3,493,S203,1,72
WEEKDAY,17,16081,0.5,887,S203,1,73
WEEKDAY,17,16009,0.4,2615,S203,2,1
WEEKDAY,17,16089,0.3,806,S203,2,2
WEEKDAY,17,16079,0.3,385,S203,2,3
WEEKDAY,17,16069,0.3,3888,S203,2,4
WEEKDAY,17,16059,0.2,270,S203,2,5
WEEKDAY,17,16049,0.2,3008,S71,2,6
WEEKDAY,17,16039,0.3,2049,S71,2,7
WEEKDAY,17,16029,0.5,397,S71,2,8
WEEKDAY,17,16019,0.2,7147,S71,2,9
WEEKDAY,17,16209,0.3,282,S71,2,10
WEEKDAY,17,15229,0.2,919,S71,2,11
WEEKDAY,17,15219,0.4,411,S71,2,12
WEEKDAY,17,15209,0.3,600,S226,2,13
WEEKDAY,17,15199,0.5,1965,S226,2,14
WEEKDAY,17,15169,0.2,4174,S226,2,15
WEEKDAY,17,15159,0.3,4962,S226,2,16
WEEKDAY,17,15149,0.4,1946,S226,2,17
WEEKDAY,17,14189,0.3,1265,S226,2,18
WEEKDAY,17,14179,0.4,621,S226,2,19
WEEKDAY,17,14169,0.5,3084,S226,2,20
WEEKDAY,17,14159,0.4,1415,S226,2,21
WEEKDAY,17,14139,0.5,1383,S226,2,22
WEEKDAY,17,14129,0.3,16144,S60,2,23
WEEKDAY,17,14119,0.7,6139,S60,2,24
WEEKDAY,17,14109,0.4,264,S60,2,25
WEEKDAY,17,14089,0.8,37,S222,2,26
WEEKDAY,17,14069,0.6,535,S222,2,27
WEEKDAY,17,5641,0.4,1934,S222,2,28
WEEKDAY,17,80151,0.7,2241,S119,2,35
WEEKDAY,17,80161,1.6,1115,S119,2,36
WEEKDAY,17,80211,0.6,949,S119,2,37
WEEKDAY,17,80149,0.6,2241,S214,2,38
WEEKDAY,17,81171,0.5,3041,S78,2,39
WEEKDAY,17,81181,0.4,5426,S78,2,40
WEEKDAY,17,81191,0.5,265,S78,2,41
WEEKDAY,17,82079,0.5,1771,S78,2,42
WEEKDAY,17,92169,0.5,1221,S78,2,43
WEEKDAY,17,92091,0.3,803,S78,2,44
WEEKDAY,17,92101,0.2,1415,S113,2,45
WEEKDAY,17,92111,0.5,3080,S113,2,46
WEEKDAY,17,92121,0.5,2085,S113,2,47
WEEKDAY,17,92131,0.4,911,S113,2,48
WEEKDAY,17,92141,0.2,1131,S113,2,49
WEEKDAY,17,92151,0.3,1292,S113,2,50
WEEKDAY,17,93051,0.4,428,S113,2,51
WEEKDAY,17,93061,0.4,1628,S113,2,52
WEEKDAY,17,93071,0.4,1188,S212,2,53
WEEKDAY,17,93081,0.3,1240,S212,2,54
WEEKDAY,17,93091,0.4,388,S212,2,55
WEEKDAY,17,94011,0.4,810,S212,2,56
WEEKDAY,17,94021,0.3,665,S212,2,57
WEEKDAY,17,94031,0.4,2352,S212,2,58
WEEKDAY,17,94041,0.4,415,S212,2,59
WEEKDAY,17,94051,0.5,2428,S212,2,60
WEEKDAY,17,94061,0.5,479,S207,2,61
WEEKDAY,17,94071,0.4,627,S207,2,62
WEEKDAY,17,85021,0.4,1306,S207,2,63
WEEKDAY,17,85031,0.2,503,S207,2,64
WEEKDAY,17,85041,0.4,2932,S207,2,65
WEEKDAY,17,85051,0.3,278,S207,2,66
WEEKDAY,17,85061,0.2,1649,S84,2,67
WEEKDAY,17,85081,0.3,432,S84,2,68
WEEKDAY,17,85071,0.4,847,S84,2,69
WEEKDAY,17,96101,0.4,5083,S84,2,70
WEEKDAY,17,96281,1.3,7438,S84,2,71
WEEKDAY,17,76061,0.5,7103,S84,2,72
WEEKDAY,17,76051,0.6,8144,S84,2,73
WEEKDAY,19,75009,0.6,82112,S84,1,1
